seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage
private,offer,1300,test,limousine,1998,manual,90,a_klasse,150000,10,diesel,mercedes_benz,no
private,offer,1000,test,coupe,2000,manual,105,3er,150000,7,petrol,bmw,no
private,offer,11500,control,coupe,2002,automatic,306,clk,150000,12,petrol,mercedes_benz,no
private,offer,4800,control,bus,1996,manual,102,transporter,150000,6,diesel,volkswagen,no
private,offer,1490,test,small car,2003,manual,75,clio,150000,5,petrol,renault,no
private,offer,2700,control,station wagon,2002,manual,143,3er,150000,1,petrol,bmw,no
private,offer,20000,control,coupe,2014,automatic,180,ibiza,30000,4,petrol,seat,no
private,offer,680,test,small car,2007,manual,60,ka,125000,8,petrol,ford,no
private,offer,5750,control,limousine,2007,manual,95,a_klasse,125000,1,petrol,mercedes_benz,no
private,offer,13499,control,limousine,2007,automatic,200,golf,150000,6,petrol,volkswagen,no
private,offer,3990,control,limousine,2011,manual,75,twingo,90000,11,petrol,renault,no
private,offer,28900,test,cabrio,2008,manual,295,boxster,70000,6,petrol,porsche,no
private,offer,12300,test,bus,2007,automatic,210,vito,150000,9,diesel,mercedes_benz,no
private,offer,6900,test,small car,2010,manual,97,fiesta,70000,5,petrol,ford,no
private,offer,4800,test,bus,2008,manual,170,others,150000,4,diesel,hyundai,no
private,offer,10000,control,limousine,2000,automatic,354,e_klasse,125000,12,petrol,mercedes_benz,no
private,offer,3600,test,station wagon,2007,manual,110,astra,150000,11,diesel,opel,no
private,offer,2549,control,small car,2003,automatic,80,micra,150000,10,petrol,nissan,no
private,offer,1250,test,limousine,1995,manual,194,3er,150000,9,petrol,bmw,no
private,offer,2400,control,bus,2008,manual,75,berlingo,150000,1,diesel,citroen,no
private,offer,1900,control,limousine,2002,manual,147,vectra,150000,11,petrol,opel,no
private,offer,12900,control,limousine,2012,manual,105,golf,60000,4,diesel,volkswagen,no
private,offer,2250,control,small car,2006,manual,67,matiz,150000,7,lpg,chevrolet,no
private,offer,14700,control,bus,2003,manual,151,transporter,150000,3,diesel,volkswagen,no
private,offer,2500,control,small car,2006,manual,68,c2,150000,6,diesel,citroen,no
private,offer,4444,control,coupe,1995,automatic,150,e_klasse,150000,5,petrol,mercedes_benz,no
private,offer,2800,control,limousine,2005,manual,109,3_reihe,150000,12,diesel,peugeot,no
private,offer,3350,test,bus,2001,manual,68,transporter,150000,3,diesel,volkswagen,no
private,offer,12750,test,coupe,2013,manual,128,i_reihe,70000,5,diesel,hyundai,no
private,offer,5500,control,limousine,2016,manual,85,transit,150000,1,petrol,ford,no
private,offer,2500,control,station wagon,2004,manual,160,156,150000,0,petrol,alfa_romeo,no
private,offer,1650,control,small car,1999,manual,135,golf,150000,10,petrol,volkswagen,no
private,offer,1700,control,small car,2006,manual,80,corsa,125000,10,petrol,opel,yes
private,offer,2900,test,bus,2005,manual,101,meriva,150000,3,petrol,opel,no
private,offer,1850,test,station wagon,1998,manual,150,5er,150000,6,petrol,bmw,no
private,offer,500,control,limousine,1997,manual,116,vectra,150000,8,petrol,opel,no
private,offer,18500,control,station wagon,2011,manual,170,superb,80000,4,diesel,skoda,no
private,offer,3500,control,limousine,2017,automatic,143,3er,150000,12,petrol,bmw,no
private,offer,1600,control,station wagon,1997,manual,75,golf,150000,6,petrol,volkswagen,no
private,offer,640,test,limousine,1996,manual,90,civic,125000,0,petrol,honda,no
private,offer,2100,control,bus,2002,manual,101,zafira,150000,4,diesel,opel,no
private,offer,1900,test,small car,1999,manual,180,a3,150000,11,petrol,audi,no
private,offer,2350,control,station wagon,1999,manual,150,a4,150000,12,petrol,audi,no
private,offer,4000,control,coupe,2006,manual,192,rx_reihe,90000,5,petrol,mazda,no
private,offer,1190,control,small car,1999,manual,68,golf,80000,0,petrol,mazda,no
private,offer,18000,test,coupe,1967,automatic,260,golf,100000,6,petrol,sonstige_autos,no
private,offer,21299,control,station wagon,2014,automatic,184,leon,40000,7,diesel,seat,no
private,offer,12300,test,small car,2014,manual,99,others,20000,9,petrol,hyundai,no
private,offer,5500,control,cabrio,2000,manual,170,z_reihe,150000,7,lpg,bmw,no
private,offer,950,control,limousine,2000,manual,100,vectra,150000,5,petrol,opel,no
private,offer,6750,control,bus,1996,manual,102,transporter,150000,4,diesel,volkswagen,no
private,offer,21275,test,limousine,2013,manual,230,golf,80000,9,petrol,volkswagen,no
private,offer,2500,control,station wagon,2006,manual,109,others,150000,3,petrol,chevrolet,no
private,offer,6999,test,station wagon,2009,manual,120,2_reihe,125000,1,petrol,peugeot,no
private,offer,13800,test,suv,2010,automatic,163,i_reihe,125000,10,petrol,hyundai,no
private,offer,3500,control,small car,2002,manual,75,golf,150000,11,petrol,volkswagen,no
private,offer,28999,test,bus,2015,automatic,192,others,20000,1,petrol,bmw,no
private,offer,4800,test,suv,1986,manual,163,range_rover,150000,9,petrol,land_rover,no
private,offer,10990,control,limousine,2012,manual,120,others,30000,8,petrol,suzuki,no
private,offer,20500,test,limousine,2012,manual,184,5er,150000,5,diesel,bmw,no
private,offer,3800,control,station wagon,2007,manual,136,others,150000,9,diesel,peugeot,no
private,offer,12990,test,cabrio,2004,automatic,260,z_reihe,90000,6,lpg,bmw,no
private,offer,16800,control,limousine,2008,automatic,224,others,150000,7,diesel,mercedes_benz,no
private,offer,35400,control,suv,2014,automatic,170,others,20000,5,diesel,mercedes_benz,no
private,offer,500,test,station wagon,2000,manual,120,omega,150000,8,diesel,opel,yes
private,offer,2222,control,station wagon,1998,manual,193,5er,150000,12,petrol,bmw,no
private,offer,10950,test,suv,2004,automatic,218,golf,150000,12,diesel,bmw,no
private,offer,1550,control,small car,2001,automatic,60,fortwo,125000,3,petrol,smart,no
private,offer,10900,test,bus,1980,manual,70,others,80000,6,petrol,citroen,no
private,offer,1000,control,station wagon,1999,manual,82,astra,150000,11,diesel,opel,no
private,offer,500,test,small car,1998,manual,54,corsa,150000,10,petrol,opel,no
private,offer,8200,test,bus,2008,manual,170,touran,150000,4,diesel,volkswagen,no
private,offer,65700,test,coupe,1987,manual,231,911,5000,6,petrol,porsche,no
private,offer,2890,test,limousine,2004,manual,110,leon,125000,12,diesel,seat,no
private,offer,56500,test,cabrio,2011,manual,144,golf,5000,7,petrol,sonstige_autos,no
private,offer,3998,test,cabrio,2004,manual,136,3_reihe,150000,1,petrol,peugeot,no
private,offer,1650,control,limousine,1998,manual,140,v40,150000,11,petrol,volvo,no
private,offer,8000,test,station wagon,2004,automatic,177,5er,150000,6,diesel,bmw,no
private,offer,37400,control,limousine,2012,automatic,487,c_klasse,90000,9,petrol,mercedes_benz,no
private,offer,1400,control,station wagon,2001,manual,120,omega,150000,12,diesel,opel,no
private,offer,5350,test,limousine,2005,manual,105,golf,150000,11,diesel,volkswagen,no
private,offer,1100,control,limousine,1990,manual,94,others,150000,7,diesel,mercedes_benz,no
private,offer,550,test,coupe,1999,automatic,75,astra,150000,11,petrol,opel,yes
private,offer,2499,control,limousine,2017,automatic,286,golf,150000,0,petrol,bmw,no
private,offer,12000,control,limousine,2004,automatic,218,7er,150000,11,diesel,bmw,no
private,offer,2700,control,bus,2003,manual,125,zafira,150000,4,diesel,opel,no
private,offer,4500,control,station wagon,2001,manual,170,c_klasse,150000,5,diesel,mercedes_benz,no
private,offer,14399,control,limousine,2010,manual,140,golf,90000,3,diesel,volkswagen,no
private,offer,380,test,limousine,1996,manual,75,vectra,150000,11,petrol,opel,no
private,offer,1100,control,station wagon,2002,manual,75,cordoba,150000,5,petrol,seat,no
private,offer,19950,test,station wagon,2011,automatic,156,c_klasse,70000,7,petrol,mercedes_benz,no
private,offer,4350,control,small car,2010,manual,77,i_reihe,125000,2,petrol,hyundai,no
private,offer,5666,test,limousine,2002,manual,150,golf,150000,2,diesel,volkswagen,no
private,offer,10500,control,bus,1998,automatic,140,transporter,150000,2,lpg,volkswagen,no
private,offer,2200,test,small car,2007,manual,54,fox,150000,1,petrol,volkswagen,no
private,offer,6000,control,limousine,1989,automatic,75,golf,90000,2,diesel,mercedes_benz,no
private,offer,1199,test,station wagon,2004,automatic,107,4_reihe,150000,2,diesel,peugeot,no
private,offer,1000,control,small car,2002,manual,75,twingo,150000,4,petrol,renault,no
private,offer,8990,test,small car,2010,manual,90,polo,100000,7,diesel,volkswagen,no
private,offer,6499,control,bus,2006,manual,140,touran,150000,7,petrol,volkswagen,no
private,offer,950,control,limousine,1999,manual,105,3er,150000,9,petrol,bmw,yes
private,offer,4900,test,limousine,2004,manual,75,golf,150000,7,petrol,volkswagen,no
private,offer,9500,test,cabrio,2002,manual,143,3er,100000,7,petrol,bmw,no
private,offer,8000,test,limousine,2004,automatic,231,a8,150000,0,petrol,audi,no
private,offer,24500,test,cabrio,2011,automatic,328,others,20000,4,petrol,nissan,no
private,offer,17500,control,station wagon,2014,automatic,163,insignia,60000,10,diesel,opel,no
private,offer,1999,control,cabrio,2006,manual,73,c3,20000,5,petrol,citroen,no
private,offer,1900,control,limousine,1997,manual,125,a4,150000,8,petrol,audi,no
private,offer,4600,test,cabrio,2004,manual,135,megane,90000,6,petrol,renault,no
private,offer,3500,control,limousine,2004,manual,105,3_reihe,125000,3,petrol,mazda,no
private,offer,1990,control,limousine,2000,manual,150,octavia,150000,12,petrol,skoda,no
private,offer,2000,control,small car,2005,manual,67,aygo,150000,10,petrol,toyota,no
private,offer,2200,test,station wagon,2004,manual,75,fabia,150000,1,petrol,skoda,no
private,offer,950,control,small car,2002,manual,75,ibiza,150000,5,petrol,seat,no
private,offer,4950,test,cabrio,2006,manual,109,2_reihe,125000,2,diesel,peugeot,no
private,offer,7990,test,coupe,2006,manual,150,clk,150000,12,diesel,mercedes_benz,no
private,offer,870,test,limousine,2000,manual,115,focus,125000,11,petrol,ford,no
private,offer,4000,test,limousine,1999,automatic,310,a8,150000,7,petrol,audi,no
private,offer,4999,test,station wagon,2006,automatic,140,passat,150000,3,diesel,volkswagen,no
private,offer,1299,test,small car,1999,manual,60,2_reihe,150000,12,petrol,peugeot,no
private,offer,8000,control,limousine,2005,manual,150,1er,150000,12,petrol,bmw,no
private,offer,1390,test,limousine,1998,manual,75,golf,150000,6,petrol,volkswagen,no
private,offer,850,control,limousine,1970,manual,75,others,150000,4,petrol,ford,yes
private,offer,1200,control,limousine,1996,manual,101,golf,150000,11,petrol,volkswagen,no
private,offer,1640,control,limousine,2003,manual,68,fiesta,150000,10,diesel,ford,no
private,offer,600,test,limousine,2016,manual,75,golf,150000,9,petrol,volkswagen,no
private,offer,3300,control,small car,2006,automatic,61,fortwo,80000,8,petrol,smart,no
private,offer,12290,control,small car,2015,manual,86,fabia,10000,3,petrol,skoda,no
private,offer,20500,control,limousine,2012,automatic,204,a4,125000,3,diesel,audi,no
private,offer,12500,test,station wagon,2007,manual,218,3er,150000,3,petrol,bmw,no
private,offer,11200,test,station wagon,2007,manual,170,a4,150000,4,diesel,audi,no
private,offer,7250,test,limousine,2005,manual,140,a3,150000,2,diesel,audi,no
private,offer,3650,test,small car,2006,manual,90,corsa,150000,4,petrol,opel,no
private,offer,350,test,station wagon,1997,manual,110,a4,150000,5,diesel,audi,yes
private,offer,19800,control,coupe,2011,automatic,156,c_klasse,70000,10,petrol,mercedes_benz,no
private,offer,3200,test,bus,2004,manual,131,sharan,150000,7,diesel,volkswagen,no
private,offer,1200,test,station wagon,1995,manual,101,passat,150000,2,petrol,volkswagen,no
private,offer,450,test,station wagon,1998,manual,90,escort,90000,3,petrol,ford,no
private,offer,650,test,limousine,2016,automatic,101,a3,150000,0,petrol,audi,yes
private,offer,3500,test,station wagon,2002,automatic,170,e_klasse,150000,9,petrol,mercedes_benz,no
private,offer,1500,control,suv,1998,automatic,218,golf,150000,5,lpg,mercedes_benz,yes
private,offer,600,test,limousine,2016,manual,180,others,150000,0,petrol,rover,no
private,offer,1999,test,limousine,2005,manual,136,3_reihe,150000,3,diesel,peugeot,no
private,offer,3750,control,cabrio,2006,manual,90,tigra,80000,2,petrol,opel,no
private,offer,4750,control,station wagon,2005,manual,125,c_max,80000,3,petrol,ford,no
private,offer,1250,control,small car,2002,manual,73,c3,150000,5,petrol,citroen,no
private,offer,18990,control,station wagon,2010,manual,160,a4,60000,3,petrol,audi,no
private,offer,1300,control,station wagon,1999,manual,105,v40,150000,9,petrol,volvo,no
private,offer,14999,control,limousine,2013,manual,122,b_klasse,60000,1,petrol,mercedes_benz,no
private,offer,6900,test,small car,2010,manual,75,one,100000,7,petrol,mini,no
private,offer,3750,control,limousine,2001,manual,105,golf,90000,5,petrol,volkswagen,no
private,offer,9500,control,suv,1998,manual,240,golf,100000,4,diesel,sonstige_autos,no
private,offer,985,test,small car,2005,manual,60,ka,125000,12,petrol,ford,no
private,offer,7399,control,cabrio,2006,manual,126,mx_reihe,125000,3,petrol,mazda,no
private,offer,17000,control,limousine,2014,manual,140,jetta,40000,3,diesel,volkswagen,no
private,offer,4999,test,bus,2006,manual,135,others,80000,3,petrol,renault,no
private,offer,599,control,small car,1991,manual,55,golf,150000,9,petrol,volkswagen,no
private,offer,4999,control,limousine,2003,automatic,177,e_klasse,150000,9,diesel,mercedes_benz,no
private,offer,8200,control,limousine,2006,automatic,163,3er,150000,8,diesel,bmw,no
private,offer,1150,test,coupe,1995,manual,116,golf,150000,6,petrol,volkswagen,no
private,offer,750,test,small car,1998,manual,60,ibiza,150000,12,petrol,seat,no
private,offer,2499,control,limousine,1998,manual,118,golf,150000,9,petrol,bmw,no
private,offer,4300,test,limousine,2017,manual,90,golf,150000,0,petrol,mini,no
private,offer,5350,test,limousine,2008,manual,109,4_reihe,100000,5,diesel,peugeot,no
private,offer,999,test,small car,1998,manual,52,matiz,100000,8,petrol,daewoo,no
private,offer,400,control,limousine,2001,manual,144,omega,150000,0,petrol,opel,no
private,offer,300,test,small car,1998,manual,58,twingo,150000,0,petrol,renault,no
private,offer,500,control,small car,1991,manual,116,colt,150000,5,petrol,mitsubishi,no
private,offer,13500,control,cabrio,1994,automatic,231,sl,150000,6,petrol,mercedes_benz,no
private,offer,22989,control,coupe,2013,manual,200,others,30000,5,petrol,peugeot,no
private,offer,6800,test,bus,2006,automatic,116,golf,80000,1,petrol,volkswagen,no
private,offer,2650,test,limousine,1999,automatic,125,e_klasse,150000,7,diesel,mercedes_benz,no
private,offer,2199,test,bus,2003,manual,109,berlingo,150000,2,petrol,citroen,no
private,offer,650,control,limousine,2016,manual,60,polo,150000,11,petrol,volkswagen,no
private,offer,3000,test,limousine,2001,manual,170,3er,150000,5,petrol,bmw,yes
private,offer,6850,control,station wagon,2007,manual,102,passat,125000,11,petrol,volkswagen,no
private,offer,450,test,cabrio,1998,manual,101,golf,150000,3,petrol,volkswagen,yes
private,offer,7200,control,station wagon,2009,manual,140,passat,150000,3,diesel,volkswagen,no
private,offer,400,test,station wagon,2000,manual,95,vectra,150000,0,petrol,opel,no
private,offer,23500,test,limousine,2007,automatic,350,5er,125000,9,diesel,bmw,no
private,offer,1250,test,limousine,1990,manual,105,others,150000,3,petrol,mercedes_benz,no
private,offer,750,control,others,1997,manual,102,3er,150000,0,petrol,bmw,yes
private,offer,12900,control,station wagon,2010,automatic,160,octavia,80000,4,petrol,skoda,no
private,offer,18790,control,suv,2012,manual,165,cx_reihe,50000,9,petrol,mazda,no
private,offer,14950,control,bus,2011,manual,140,b_klasse,100000,3,diesel,mercedes_benz,no
private,offer,1111,control,small car,1992,manual,53,1_reihe,150000,7,petrol,mazda,no
private,offer,850,control,limousine,1994,manual,122,c_klasse,150000,5,petrol,mercedes_benz,yes
private,offer,650,control,small car,1996,manual,54,micra,150000,11,petrol,nissan,no
private,offer,7350,control,station wagon,2010,manual,116,focus,100000,2,petrol,ford,no
private,offer,850,control,bus,2000,manual,98,others,150000,10,petrol,daewoo,no
private,offer,4850,control,bus,2000,manual,151,transporter,150000,1,diesel,volkswagen,no
private,offer,250,control,limousine,2000,manual,137,golf,150000,6,petrol,chrysler,no
private,offer,5000,test,bus,2006,manual,116,5_reihe,125000,4,petrol,mazda,no
private,offer,8300,control,small car,2013,automatic,75,citigo,40000,9,petrol,skoda,no
private,offer,7900,control,bus,1996,manual,110,transporter,150000,7,petrol,volkswagen,no
private,offer,19990,test,station wagon,2013,manual,170,superb,125000,1,diesel,skoda,no
