seller,offerType,price,abtest,vehicleType,gearbox,powerPS,model,kilometer,fuelType,brand,notRepairedDamage,Age
private,offer,9890,control,station wagon,manual,140,insignia,80000,petrol,opel,no,8.17
private,offer,2800,control,limousine,manual,150,signum,150000,diesel,opel,no,12.92
private,offer,10300,test,small car,automatic,99,yaris,20000,petrol,toyota,no,4.17
private,offer,4500,test,station wagon,manual,230,others,150000,petrol,audi,no,23.08
private,offer,3200,test,coupe,manual,145,golf,150000,petrol,ford,yes,12.0
private,offer,600,test,small car,manual,75,corsa,150000,petrol,opel,yes,16.33
private,offer,6850,control,station wagon,manual,105,passat,150000,diesel,volkswagen,no,11.33
private,offer,3500,test,small car,manual,109,2_reihe,125000,petrol,peugeot,no,14.25
private,offer,1600,control,limousine,manual,75,3er,100000,petrol,bmw,no,21.42
private,offer,9350,control,limousine,automatic,170,superb,150000,diesel,skoda,no,9.42
private,offer,14990,control,station wagon,automatic,200,octavia,90000,petrol,skoda,no,9.83
private,offer,2199,control,limousine,manual,125,polo,150000,petrol,volkswagen,no,2.67
private,offer,700,test,small car,automatic,55,fortwo,150000,petrol,smart,no,19.0
private,offer,8000,control,suv,manual,165,x_trail,100000,petrol,nissan,no,13.42
private,offer,2499,test,limousine,manual,87,3er,150000,petrol,bmw,no,18.58
private,offer,2800,test,station wagon,manual,105,astra,150000,petrol,opel,no,20.67
private,offer,11800,test,coupe,manual,14,golf,30000,petrol,sonstige_autos,no,57.0
private,offer,5800,test,station wagon,automatic,210,e_klasse,150000,diesel,mercedes_benz,no,15.08
private,offer,3900,test,station wagon,manual,131,mondeo,150000,diesel,ford,no,13.75
private,offer,2950,control,limousine,manual,105,golf,150000,diesel,volkswagen,yes,13.67
private,offer,3950,test,small car,manual,75,clio,60000,petrol,renault,no,13.08
private,offer,30210,test,coupe,automatic,306,c_klasse,50000,petrol,mercedes_benz,no,8.0
private,offer,299,control,station wagon,manual,115,e_klasse,150000,diesel,mercedes_benz,yes,19.08
private,offer,25900,test,limousine,manual,143,3er,70000,diesel,bmw,no,5.33
private,offer,7750,test,small car,manual,120,others,125000,diesel,alfa_romeo,no,9.08
private,offer,38500,control,coupe,manual,300,others,30000,petrol,audi,no,4.5
private,offer,2700,test,limousine,manual,174,golf,150000,petrol,volkswagen,no,24.25
private,offer,1000,test,station wagon,manual,120,laguna,150000,petrol,renault,yes,16.17
private,offer,3290,control,station wagon,manual,163,a6,150000,diesel,audi,no,15.08
private,offer,13990,test,limousine,manual,211,golf,150000,petrol,volkswagen,no,7.25
private,offer,2150,test,small car,manual,60,fiesta,150000,petrol,ford,no,12.17
private,offer,11000,control,small car,manual,135,golf,50000,petrol,sonstige_autos,no,9.83
private,offer,1150,test,bus,manual,101,zafira,150000,petrol,opel,no,19.83
private,offer,5999,test,cabrio,manual,131,spider,125000,petrol,alfa_romeo,no,46.25
private,offer,4500,test,limousine,automatic,125,astra,125000,lpg,opel,no,14.75
private,offer,800,control,station wagon,manual,125,a4,150000,petrol,audi,no,22.25
private,offer,4750,control,small car,manual,63,others,90000,petrol,mini,no,19.17
private,offer,3750,control,small car,manual,60,corsa,100000,petrol,opel,no,11.58
private,offer,4750,control,station wagon,manual,86,clio,125000,diesel,renault,no,10.5
private,offer,3350,test,station wagon,automatic,184,3er,150000,petrol,bmw,no,16.33
private,offer,5399,control,small car,manual,80,corsa,50000,petrol,opel,no,10.42
private,offer,2800,control,small car,manual,75,polo,150000,diesel,volkswagen,no,18.0
private,offer,850,test,coupe,manual,116,calibra,150000,petrol,opel,no,23.08
private,offer,799,control,limousine,manual,102,a_klasse,150000,petrol,mercedes_benz,no,21.92
private,offer,26900,test,limousine,automatic,125,a3,20000,petrol,audi,no,3.33
private,offer,2300,control,limousine,manual,143,c_klasse,150000,petrol,mercedes_benz,no,15.83
private,offer,2900,test,station wagon,automatic,165,a6,150000,petrol,audi,no,17.25
private,offer,1500,control,limousine,automatic,109,others,150000,petrol,mercedes_benz,no,29.0
private,offer,7950,test,limousine,manual,150,x_reihe,150000,diesel,bmw,no,12.83
private,offer,12900,control,station wagon,manual,140,a4,150000,diesel,audi,no,12.42
private,offer,12000,test,limousine,automatic,188,7er,125000,petrol,bmw,no,30.33
private,offer,17800,test,station wagon,automatic,197,5er,150000,diesel,bmw,no,8.33
private,offer,950,control,limousine,manual,101,vectra,150000,petrol,opel,no,20.58
private,offer,1900,control,limousine,manual,105,others,150000,petrol,mercedes_benz,yes,31.67
private,offer,1850,test,small car,manual,60,corsa,150000,petrol,opel,no,13.75
private,offer,4000,test,station wagon,manual,140,octavia,150000,diesel,skoda,no,13.17
private,offer,3550,control,small car,manual,114,fabia,90000,petrol,skoda,no,13.42
private,offer,1700,test,cabrio,manual,136,2_reihe,150000,petrol,peugeot,no,17.75
private,offer,200,test,small car,manual,54,polo,150000,petrol,volkswagen,no,24.25
private,offer,8450,test,limousine,automatic,228,a6,150000,diesel,audi,no,13.75
private,offer,900,test,limousine,manual,116,3er,150000,petrol,bmw,no,22.33
private,offer,7000,test,limousine,manual,177,e_klasse,150000,diesel,mercedes_benz,no,14.33
private,offer,2690,test,station wagon,manual,120,laguna,150000,petrol,renault,no,18.0
private,offer,10999,test,limousine,automatic,160,golf,100000,petrol,volkswagen,no,10.92
private,offer,12950,control,limousine,manual,170,a3,70000,diesel,audi,no,6.33
private,offer,9999,test,station wagon,manual,145,v70,150000,petrol,volvo,no,11.0
private,offer,4350,test,limousine,manual,140,golf,150000,diesel,volkswagen,yes,14.92
private,offer,14800,control,suv,automatic,340,cayenne,150000,petrol,porsche,no,15.75
private,offer,150,control,limousine,manual,53,swift,100000,petrol,suzuki,no,2.58
private,offer,2900,test,station wagon,manual,163,5er,150000,diesel,bmw,no,15.33
private,offer,35000,control,bus,automatic,318,viano,80000,petrol,mercedes_benz,no,8.25
private,offer,500,control,small car,automatic,61,lupo,150000,diesel,volkswagen,yes,19.92
private,offer,1799,control,bus,manual,128,others,150000,diesel,citroen,no,17.25
private,offer,300,test,limousine,manual,45,polo,150000,petrol,volkswagen,yes,1.92
private,offer,2900,control,cabrio,automatic,163,others,90000,petrol,chrysler,no,18.42
private,offer,2699,test,small car,manual,60,c3,90000,petrol,citroen,no,13.42
private,offer,1280,test,station wagon,manual,122,c_klasse,150000,petrol,mercedes_benz,no,20.5
private,offer,990,control,small car,manual,75,golf,125000,petrol,volkswagen,no,26.0
private,offer,4900,test,limousine,manual,109,3_reihe,60000,diesel,peugeot,no,13.5
private,offer,16600,control,coupe,manual,143,c_klasse,40000,petrol,mercedes_benz,no,9.75
private,offer,2888,test,small car,manual,60,2_reihe,125000,petrol,peugeot,no,14.83
private,offer,1690,test,small car,manual,75,clio,125000,petrol,renault,no,16.75
private,offer,23800,test,cabrio,automatic,320,911,150000,petrol,porsche,no,14.17
private,offer,1500,control,limousine,manual,101,golf,150000,petrol,volkswagen,no,20.25
private,offer,1300,control,station wagon,manual,101,focus,150000,petrol,ford,no,17.0
private,offer,2350,test,limousine,manual,125,c_klasse,150000,diesel,mercedes_benz,no,20.42
private,offer,5950,test,station wagon,manual,166,6_reihe,150000,petrol,mazda,no,10.17
private,offer,7990,test,limousine,manual,120,others,100000,diesel,suzuki,no,9.42
private,offer,4600,test,cabrio,manual,140,astra,150000,petrol,opel,no,11.58
private,offer,1290,control,small car,manual,60,ypsilon,125000,petrol,lancia,no,22.25
private,offer,6000,test,limousine,manual,120,bravo,150000,petrol,fiat,no,1.92
private,offer,9999,test,station wagon,manual,140,octavia,150000,diesel,skoda,no,7.75
private,offer,2800,test,limousine,manual,90,golf,150000,diesel,volkswagen,no,12.25
private,offer,13990,test,bus,manual,140,s_max,150000,diesel,ford,no,8.92
private,offer,3800,control,limousine,manual,130,scenic,150000,diesel,renault,no,1.67
private,offer,5555,control,suv,automatic,165,golf,150000,petrol,sonstige_autos,no,33.58
private,offer,1300,control,station wagon,manual,75,astra,150000,petrol,opel,no,22.33
private,offer,4550,control,limousine,manual,105,golf,150000,diesel,volkswagen,no,16.0
private,offer,7000,test,limousine,manual,105,golf,125000,diesel,volkswagen,no,13.0
private,offer,9100,control,limousine,manual,102,a3,100000,petrol,audi,no,9.5
private,offer,4900,test,limousine,manual,102,a3,150000,petrol,audi,no,15.67
private,offer,3800,control,station wagon,automatic,131,a4,150000,petrol,audi,no,15.0
private,offer,7000,control,station wagon,manual,140,passat,150000,diesel,volkswagen,no,11.5
private,offer,4150,test,small car,manual,69,golf,70000,petrol,citroen,no,8.33
private,offer,4990,test,small car,manual,77,others,70000,petrol,fiat,no,12.0
private,offer,1999,test,limousine,automatic,102,a_klasse,150000,petrol,mercedes_benz,no,15.83
private,offer,4590,test,small car,manual,60,corsa,70000,petrol,opel,no,10.75
private,offer,800,test,limousine,manual,147,vectra,150000,petrol,opel,yes,17.58
private,offer,18490,test,suv,automatic,224,golf,150000,diesel,mercedes_benz,no,10.67
private,offer,14000,test,small car,manual,105,a1,70000,diesel,audi,no,6.67
private,offer,2200,control,cabrio,manual,122,megane,150000,diesel,renault,no,14.17
private,offer,12900,test,station wagon,automatic,273,a3,125000,petrol,audi,no,12.33
private,offer,550,control,station wagon,manual,101,passat,150000,petrol,volkswagen,no,19.08
private,offer,13800,control,station wagon,automatic,190,a4,150000,diesel,audi,yes,8.08
private,offer,4500,test,cabrio,manual,109,2_reihe,50000,petrol,peugeot,no,13.5
private,offer,5400,control,small car,manual,75,clio,60000,petrol,renault,no,7.33
private,offer,2700,control,small car,manual,64,polo,125000,petrol,volkswagen,no,15.08
private,offer,4500,test,limousine,manual,174,golf,150000,petrol,volkswagen,no,1.0
private,offer,3200,test,coupe,manual,54,golf,80000,petrol,volkswagen,no,33.58
private,offer,5500,test,others,manual,107,caddy,150000,cng,volkswagen,no,11.83
private,offer,1100,test,station wagon,manual,110,passat,150000,diesel,volkswagen,no,22.0
private,offer,3500,control,limousine,manual,150,passat,150000,petrol,volkswagen,no,15.42
private,offer,14950,test,station wagon,manual,136,a4,125000,diesel,audi,no,7.92
private,offer,12000,test,station wagon,automatic,271,a4,100000,petrol,audi,no,13.25
private,offer,2500,test,small car,manual,125,golf,150000,petrol,honda,no,26.08
private,offer,450,control,small car,manual,62,twingo,150000,petrol,renault,no,22.5
private,offer,3500,control,small car,manual,80,corsa,150000,petrol,opel,no,11.08
private,offer,17399,test,limousine,automatic,239,phaeton,150000,diesel,volkswagen,no,9.33
private,offer,450,test,small car,manual,50,swift,80000,petrol,suzuki,no,23.25
private,offer,1500,test,small car,manual,75,corsa,150000,petrol,opel,no,16.83
private,offer,480,control,limousine,manual,150,5er,150000,petrol,bmw,yes,27.58
private,offer,4999,test,limousine,manual,150,leon,150000,diesel,seat,no,14.42
private,offer,2399,control,limousine,automatic,136,c5,100000,petrol,citroen,no,15.08
private,offer,1490,test,station wagon,manual,122,v40,150000,petrol,volvo,yes,18.25
private,offer,1200,test,bus,manual,114,espace,150000,petrol,renault,no,21.75
private,offer,21500,test,suv,automatic,409,golf,150000,lpg,sonstige_autos,no,12.58
private,offer,499,test,small car,manual,58,agila,150000,petrol,opel,yes,17.08
private,offer,2800,test,limousine,manual,136,e_klasse,100000,petrol,mercedes_benz,no,21.17
private,offer,8450,test,bus,automatic,102,transporter,150000,diesel,volkswagen,no,18.83
private,offer,4999,control,bus,manual,143,5_reihe,150000,diesel,mazda,no,12.75
private,offer,3999,control,station wagon,automatic,143,e_klasse,150000,diesel,mercedes_benz,no,16.33
private,offer,890,test,limousine,manual,69,golf,150000,petrol,volkswagen,yes,2.5
private,offer,7900,test,station wagon,automatic,150,octavia,100000,petrol,skoda,no,10.33
private,offer,1350,control,coupe,manual,125,others,150000,petrol,ford,no,18.58
private,offer,800,control,station wagon,automatic,165,a4,150000,petrol,audi,yes,20.17
private,offer,800,test,limousine,manual,109,3er,150000,petrol,bmw,no,20.25
private,offer,6500,test,bus,manual,116,5_reihe,70000,petrol,mazda,no,11.75
private,offer,3600,control,limousine,manual,140,a_klasse,150000,diesel,mercedes_benz,no,2.83
private,offer,4900,test,station wagon,manual,131,a4,150000,petrol,audi,no,15.25
private,offer,2850,control,cabrio,manual,61,fortwo,90000,petrol,smart,no,14.0
private,offer,13590,control,suv,manual,125,others,20000,petrol,ford,no,4.5
private,offer,8700,test,small car,manual,86,i_reihe,20000,petrol,hyundai,no,4.25
private,offer,499,test,limousine,manual,60,golf,150000,petrol,volkswagen,no,2.5
private,offer,800,test,limousine,manual,75,golf,150000,petrol,volkswagen,no,2.25
private,offer,1800,control,small car,automatic,61,fortwo,70000,petrol,smart,no,17.42
private,offer,2200,control,limousine,manual,75,c_klasse,150000,diesel,mercedes_benz,no,25.83
private,offer,1100,test,station wagon,manual,125,passat,150000,petrol,volkswagen,no,19.08
private,offer,1800,test,limousine,manual,193,a4,150000,petrol,audi,no,1.92
private,offer,6500,test,limousine,automatic,286,7er,150000,petrol,bmw,no,20.25
private,offer,2300,control,station wagon,manual,150,signum,150000,diesel,opel,no,15.0
private,offer,18990,test,bus,manual,122,b_klasse,40000,petrol,mercedes_benz,no,5.33
private,offer,27990,test,coupe,automatic,306,3er,100000,petrol,bmw,no,10.92
private,offer,6800,test,limousine,manual,116,1er,150000,petrol,bmw,no,13.92
private,offer,1150,control,small car,manual,45,corsa,150000,petrol,opel,no,21.42
private,offer,19750,control,suv,manual,163,kuga,40000,diesel,ford,no,5.83
private,offer,6666,control,small car,manual,60,mii,20000,petrol,seat,no,6.92
private,offer,1050,control,limousine,manual,150,a3,150000,petrol,audi,no,18.42
private,offer,2999,control,station wagon,manual,192,3er,150000,petrol,bmw,no,17.42
private,offer,10500,control,limousine,manual,116,b_klasse,125000,petrol,mercedes_benz,no,2.75
private,offer,5999,test,limousine,manual,105,touran,150000,diesel,volkswagen,no,0.42
private,offer,2490,test,small car,manual,75,corsa,150000,petrol,opel,no,14.17
private,offer,1899,control,cabrio,manual,90,mx_reihe,150000,petrol,mazda,no,23.5
private,offer,2750,control,limousine,manual,101,polo,70000,petrol,volkswagen,no,2.0
private,offer,32750,test,suv,automatic,200,pajero,20000,diesel,mitsubishi,no,3.33
private,offer,2000,test,station wagon,manual,109,3_reihe,150000,petrol,peugeot,no,16.0
private,offer,550,test,small car,manual,50,arosa,150000,petrol,seat,no,20.33
private,offer,7500,control,bus,manual,140,golf,150000,diesel,seat,no,13.42
private,offer,6400,test,small car,manual,75,one,90000,petrol,mini,no,9.75
private,offer,500,control,limousine,manual,90,others,150000,petrol,volkswagen,no,26.33
private,offer,6100,test,small car,manual,60,fiesta,40000,petrol,ford,no,9.33
private,offer,9000,control,limousine,automatic,163,others,50000,diesel,chevrolet,no,7.0
private,offer,400,control,station wagon,manual,60,polo,150000,petrol,volkswagen,no,19.75
private,offer,5800,control,limousine,automatic,82,a_klasse,125000,diesel,mercedes_benz,no,13.5
private,offer,1600,test,station wagon,manual,80,astra,150000,diesel,opel,no,15.83
private,offer,800,test,limousine,manual,133,stilo,150000,petrol,fiat,yes,16.58
private,offer,1290,control,limousine,manual,110,a4,150000,diesel,audi,no,2.0
private,offer,7250,control,coupe,automatic,200,golf,150000,petrol,volkswagen,no,14.92
private,offer,2000,test,small car,manual,50,lupo,90000,petrol,volkswagen,no,19.17
private,offer,599,control,small car,automatic,54,fortwo,150000,petrol,smart,no,19.08
private,offer,8250,test,limousine,manual,140,b_klasse,60000,petrol,mercedes_benz,no,11.5
private,offer,4999,control,small car,manual,80,ibiza,70000,diesel,seat,no,9.17
private,offer,1450,control,station wagon,manual,116,mondeo,150000,petrol,ford,no,20.42
private,offer,4000,test,coupe,automatic,220,others,150000,petrol,mercedes_benz,no,25.08
private,offer,3210,control,limousine,manual,192,5er,150000,petrol,bmw,no,17.33
private,offer,900,control,limousine,manual,116,147,150000,lpg,alfa_romeo,no,17.0
private,offer,1999,control,station wagon,automatic,150,vectra,150000,diesel,opel,no,13.25
private,offer,10000,control,bus,manual,138,others,150000,diesel,volkswagen,no,10.0
private,offer,3500,test,suv,automatic,184,x_reihe,150000,diesel,bmw,no,16.25
private,offer,3000,test,station wagon,manual,90,others,150000,diesel,ford,no,10.67
